GYR_X,GYR_Y,GYR_Z,DATE,UNIX_TIMESTAMP
0.15100112557411194,0.2510027587413788,-0.07683213800191879,2023-05-16T16:01:02.042208Z,1684252862042
0.12543480098247528,0.19987009465694427,-0.08322372287511826,2023-05-16T16:01:02.061756Z,1684252862061
0.10626004636287689,0.04008054360747337,-0.10665952414274216,2023-05-16T16:01:02.081468Z,1684252862081
0.0913463607430458,-0.08135951310396194,-0.09813741594552994,2023-05-16T16:01:02.102374Z,1684252862102
0.09347688406705856,-0.08988162130117416,-0.09920267760753632,2023-05-16T16:01:02.121666Z,1684252862121
0.05938844755291939,0.10506162792444229,-0.058722659945487976,2023-05-16T16:01:02.142069Z,1684252862142
0.03914843872189522,0.18815219402313232,-0.007590003311634064,2023-05-16T16:01:02.162054Z,1684252862161
0.018908429890871048,0.06351634114980698,-0.005459476262331009,2023-05-16T16:01:02.186093Z,1684252862185
0.012516847811639309,-0.17510271072387695,-0.031025802716612816,2023-05-16T16:01:02.203363Z,1684252862203
0.0018642114009708166,-0.41052597761154175,-0.04593949392437935,2023-05-16T16:01:02.222905Z,1684252862222
0.013582111336290836,-0.6352965831756592,-0.03209106624126434,2023-05-16T16:01:02.241685Z,1684252862241
0.007190529722720385,-0.6448839902877808,-0.03741738572716713,2023-05-16T16:01:02.261780Z,1684252862261
-0.004527370445430279,-0.37217649817466736,-0.09920267760753632,2023-05-16T16:01:02.288085Z,1684252862288
-0.06524740159511566,-0.07816372066736221,-0.09281109273433685,2023-05-16T16:01:02.304901Z,1684252862304
-0.09400951862335205,-0.13249216973781586,-0.07789740711450577,2023-05-16T16:01:02.321737Z,1684252862321
-0.10040109604597092,-0.576707124710083,-0.1982721984386444,2023-05-16T16:01:02.341985Z,1684252862341
-0.08868319541215897,-1.0123999118804932,-0.4113249182701111,2023-05-16T16:01:02.362844Z,1684252862362
-0.105727419257164,-1.0986863374710083,-0.6669881939888,2023-05-16T16:01:02.384280Z,1684252862384
-0.1344895362854004,-0.8206524848937988,-0.9279778003692627,2023-05-16T16:01:02.402820Z,1684252862402
-0.11744531989097595,-0.5117260217666626,-1.040895700454712,2023-05-16T16:01:02.422051Z,1684252862421
-0.05139897018671036,-0.6960166096687317,-1.1048115491867065,2023-05-16T16:01:02.442126Z,1684252862442
-0.036485280841588974,-1.4587453603744507,-1.3562138080596924,2023-05-16T16:01:02.461984Z,1684252862461
-0.17496955394744873,-2.269411087036133,-1.8888455629348755,2023-05-16T16:01:02.483150Z,1684252862483
-0.48070022463798523,-2.3993732929229736,-2.5066986083984375,2023-05-16T16:01:02.502164Z,1684252862502
-0.9174582958221436,-1.9114824533462524,-2.8593008518218994,2023-05-16T16:01:02.522410Z,1684252862522
-1.3883048295974731,-1.3341095447540283,-2.8486480712890625,2023-05-16T16:01:02.545072Z,1684252862545
-1.8122798204421997,-0.5564671158790588,-2.693119525909424,2023-05-16T16:01:02.562111Z,1684252862562
-1.9337198734283447,0.7442198395729065,-2.6100289821624756,2023-05-16T16:01:02.593007Z,1684252862592
-1.8868482112884521,2.5423848628997803,-2.5674185752868652,2023-05-16T16:01:02.605923Z,1684252862605
-1.8186713457107544,3.5075137615203857,-2.618551254272461,2023-05-16T16:01:02.622077Z,1684252862622
-1.7813870906829834,3.521362066268921,-2.443847894668579,2023-05-16T16:01:02.644948Z,1684252862644
-1.6205322742462158,3.5139052867889404,-2.434260606765747,2023-05-16T16:01:02.662220Z,1684252862662
-1.3765869140625,3.6321494579315186,-3.085136651992798,2023-05-16T16:01:02.699581Z,1684252862699
-1.205079436302185,2.637193202972412,-3.5378737449645996,2023-05-16T16:01:02.704006Z,1684252862703
-0.9867004752159119,0.9796430468559265,-3.7306864261627197,2023-05-16T16:01:02.726477Z,1684252862726
-0.9302414655685425,0.09867004305124283,-3.9810233116149902,2023-05-16T16:01:02.743438Z,1684252862743
-0.9291762113571167,-0.4265049397945404,-4.10139799118042,2023-05-16T16:01:02.763467Z,1684252862763
-1.0005488395690918,-0.7588672041893005,-4.007655143737793,2023-05-16T16:01:02.796340Z,1684252862796
-1.0900310277938843,-0.8302398324012756,-3.7530570030212402,2023-05-16T16:01:02.804411Z,1684252862804
-1.2072100639343262,-0.7982819676399231,-3.0510482788085938,2023-05-16T16:01:02.827399Z,1684252862827
-1.5512901544570923,-1.2893685102462769,-2.8774101734161377,2023-05-16T16:01:02.845955Z,1684252862845
-1.9156103134155273,-2.0915119647979736,-3.09472393989563,2023-05-16T16:01:02.862732Z,1684252862862
-2.1446421146392822,-2.973550319671631,-3.207642078399658,2023-05-16T16:01:02.891616Z,1684252862891
-2.230928421020508,-2.352501630783081,-3.471827268600464,2023-05-16T16:01:02.906594Z,1684252862906
-2.528136968612671,-0.2816290855407715,-3.7157726287841797,2023-05-16T16:01:02.922376Z,1684252862922
-2.528136968612671,0.15512901544570923,-3.4281516075134277,2023-05-16T16:01:02.943989Z,1684252862943
-2.3129537105560303,-0.275237500667572,-2.770883798599243,2023-05-16T16:01:02.963128Z,1684252862962
-2.2074925899505615,0.5567334294319153,-2.5812668800354004,2023-05-16T16:01:02.997058Z,1684252862996
-1.9987008571624756,1.8979003429412842,-2.653704881668091,2023-05-16T16:01:03.003445Z,1684252863003
-1.577921748161316,2.6403892040252686,-2.2297298908233643,2023-05-16T16:01:03.023440Z,1684252863023
-1.1102709770202637,2.071538209915161,-1.6449002027511597,2023-05-16T16:01:03.044944Z,1684252863044
-0.6958834528923035,1.017992615699768,-1.6502265930175781,2023-05-16T16:01:03.062850Z,1684252863062
-0.4434159994125366,0.15939007699489594,-1.9080203771591187,2023-05-16T16:01:03.097156Z,1684252863097
-0.24527695775032043,-0.0025300011038780212,-1.5852454900741577,2023-05-16T16:01:03.103320Z,1684252863103
0.08495477586984634,0.04647212475538254,-0.642487108707428,2023-05-16T16:01:03.124957Z,1684252863124
0.6271739602088928,-0.36791542172431946,0.19054903090000153,2023-05-16T16:01:03.142717Z,1684252863142
0.8679235577583313,-1.4619412422180176,1.0065410137176514,2023-05-16T16:01:03.163347Z,1684252863163
1.4122732877731323,-3.0545103549957275,1.2707263231277466,2023-05-16T16:01:03.194406Z,1684252863194
1.8117471933364868,-3.597794771194458,1.4912359714508057,2023-05-16T16:01:03.210438Z,1684252863210
2.3070948123931885,-3.296325206756592,2.3594257831573486,2023-05-16T16:01:03.222766Z,1684252863222
3.053844451904297,-2.740257501602173,3.588740110397339,2023-05-16T16:01:03.245871Z,1684252863245
3.65891432762146,-2.341848850250244,4.133089542388916,2023-05-16T16:01:03.263714Z,1684252863263
4.386489391326904,-2.897916555404663,4.435624599456787,2023-05-16T16:01:03.291459Z,1684252863291
5.214199066162109,-3.732017993927002,4.634829044342041,2023-05-16T16:01:03.306226Z,1684252863306
5.861879348754883,-2.897916555404663,4.338685512542725,2023-05-16T16:01:03.324370Z,1684252863324
6.163349151611328,-0.7972166538238525,4.307793140411377,2023-05-16T16:01:03.344731Z,1684252863344
6.352965831756592,-0.4595280885696411,5.080109119415283,2023-05-16T16:01:03.367010Z,1684252863366
6.318877696990967,-0.6044039726257324,5.200483798980713,2023-05-16T16:01:03.394016Z,1684252863393
6.29331111907959,-0.4275701940059662,5.047085762023926,2023-05-16T16:01:03.405223Z,1684252863405
6.3795976638793945,-0.3231743574142456,5.099283695220947,2023-05-16T16:01:03.423056Z,1684252863422
6.374271392822266,-0.18469008803367615,5.066260814666748,2023-05-16T16:01:03.445325Z,1684252863445
6.3156819343566895,-0.08668582886457443,5.0683913230896,2023-05-16T16:01:03.463467Z,1684252863463
6.216612339019775,0.3308975100517273,4.703005790710449,2023-05-16T16:01:03.500126Z,1684252863500
5.886380672454834,0.9061399102210999,4.216180324554443,2023-05-16T16:01:03.504935Z,1684252863504
5.393163681030273,1.4739253520965576,3.9221675395965576,2023-05-16T16:01:03.524686Z,1684252863524
5.072519302368164,2.0150792598724365,3.6366770267486572,2023-05-16T16:01:03.544405Z,1684252863544
4.844552516937256,2.3719427585601807,3.24039888381958,2023-05-16T16:01:03.565741Z,1684252863565
4.506864070892334,2.975947141647339,2.8867313861846924,2023-05-16T16:01:03.594390Z,1684252863594
3.857053279876709,3.2752861976623535,2.7013754844665527,2023-05-16T16:01:03.607123Z,1684252863607
3.02295184135437,3.297656774520874,2.5085628032684326,2023-05-16T16:01:03.623498Z,1684252863623
2.4519705772399902,3.1698250770568848,2.387122631072998,2023-05-16T16:01:03.646181Z,1684252863646
2.1931114196777344,3.0973870754241943,2.0728697776794434,2023-05-16T16:01:03.663774Z,1684252863663
1.8596839904785156,2.954641819000244,1.8896445035934448,2023-05-16T16:01:03.686621Z,1684252863686
1.4868416786193848,2.597778558731079,1.7927055358886719,2023-05-16T16:01:03.703791Z,1684252863703
1.1970900297164917,1.8584855794906616,1.5572823286056519,2023-05-16T16:01:03.724124Z,1684252863724
0.9552751779556274,1.3642032146453857,1.130111575126648,2023-05-16T16:01:03.743750Z,1684252863743
0.7837677001953125,1.346093773841858,0.7764440178871155,2023-05-16T16:01:03.763821Z,1684252863763
0.6431529521942139,1.1415631771087646,0.5452818274497986,2023-05-16T16:01:03.784592Z,1684252863784
0.5153213143348694,0.4992091655731201,0.26937854290008545,2023-05-16T16:01:03.803737Z,1684252863803
0.3693801760673523,-0.17190691828727722,-0.035286858677864075,2023-05-16T16:01:03.823824Z,1684252863823
0.20319904386997223,-0.5692502856254578,-0.359127014875412,2023-05-16T16:01:03.847048Z,1684252863847
-0.03328948840498924,-0.5010733604431152,-0.7000113725662231,2023-05-16T16:01:03.865123Z,1684252863865
-0.20160114765167236,-0.5788376331329346,-0.8534093499183655,2023-05-16T16:01:03.885210Z,1684252863885
-0.3454117476940155,-0.970854640007019,-1.0078725814819336,2023-05-16T16:01:03.904978Z,1684252863904
-0.5030707716941833,-1.6739286184310913,-1.2060116529464722,2023-05-16T16:01:03.923892Z,1684252863923
-0.6735129356384277,-2.1660804748535156,-1.4510222673416138,2023-05-16T16:01:03.943931Z,1684252863943
-0.9281109571456909,-1.9796593189239502,-1.6576833724975586,2023-05-16T16:01:03.964493Z,1684252863964
-1.1028141975402832,-1.9072214365005493,-1.5703318119049072,2023-05-16T16:01:03.986507Z,1684252863986
-1.2839089632034302,-2.27260684967041,-1.5415695905685425,2023-05-16T16:01:04.004970Z,1684252864004
-1.8250629901885986,-2.0979034900665283,-1.8632792234420776,2023-05-16T16:01:04.024071Z,1684252864024
-2.457829475402832,-0.7940208911895752,-2.42360782623291,2023-05-16T16:01:04.045151Z,1684252864045
-2.6794042587280273,-0.18149429559707642,-2.468348979949951,2023-05-16T16:01:04.066474Z,1684252864066
-2.8083012104034424,-0.8547409176826477,-2.4417173862457275,2023-05-16T16:01:04.086769Z,1684252864086
-3.0256149768829346,-1.5642064809799194,-2.9381303787231445,2023-05-16T16:01:04.104239Z,1684252864104
-3.16196870803833,-1.9200046062469482,-3.5272209644317627,2023-05-16T16:01:04.124305Z,1684252864124
-3.171556234359741,-1.6483622789382935,-3.720033884048462,2023-05-16T16:01:04.145434Z,1684252864145
-3.1406636238098145,-1.5482275485992432,-3.4089767932891846,2023-05-16T16:01:04.171451Z,1684252864171
-3.0597035884857178,-1.943440318107605,-3.5783536434173584,2023-05-16T16:01:04.186043Z,1684252864185
-3.1960573196411133,-2.16501522064209,-4.0694403648376465,2023-05-16T16:01:04.205626Z,1684252864205
-3.331345796585083,-1.620665431022644,-4.032155990600586,2023-05-16T16:01:04.226876Z,1684252864226
-3.4538509845733643,-0.7290397882461548,-3.8798234462738037,2023-05-16T16:01:04.246734Z,1684252864246
-3.5369415283203125,-0.5969471335411072,-3.8169727325439453,2023-05-16T16:01:04.282787Z,1684252864282
-3.4123058319091797,-1.164732575416565,-3.743469476699829,2023-05-16T16:01:04.286277Z,1684252864286
-3.2482552528381348,-1.7144086360931396,-4.00339412689209,2023-05-16T16:01:04.305477Z,1684252864305
-3.2301456928253174,-1.306412696838379,-4.116312026977539,2023-05-16T16:01:04.325675Z,1684252864325
-3.2333414554595947,0.10399636626243591,-3.869170665740967,2023-05-16T16:01:04.344341Z,1684252864344
-3.1289455890655518,0.7996135354042053,-3.248121976852417,2023-05-16T16:01:04.364395Z,1684252864364
-2.948915958404541,0.6472808122634888,-3.0158944129943848,2023-05-16T16:01:04.388992Z,1684252864388
-2.736928701400757,-0.25073641538619995,-3.1128334999084473,2023-05-16T16:01:04.404549Z,1684252864404
-2.6442506313323975,-1.2062779664993286,-3.222555637359619,2023-05-16T16:01:04.424394Z,1684252864424
-2.6154885292053223,-0.916526198387146,-3.272623062133789,2023-05-16T16:01:04.446619Z,1684252864446
-2.5196149349212646,-0.38602492213249207,-2.860366106033325,2023-05-16T16:01:04.473278Z,1684252864473
-2.4269368648529053,-0.19747324287891388,-2.4310648441314697,2023-05-16T16:01:04.486053Z,1684252864485
-2.478069543838501,-0.13142690062522888,-2.240382671356201,2023-05-16T16:01:04.504467Z,1684252864504
-2.516418933868408,-0.42543965578079224,-2.0358519554138184,2023-05-16T16:01:04.525053Z,1684252864524
-2.606966495513916,-0.43928807973861694,-1.9016287326812744,2023-05-16T16:01:04.544817Z,1684252864544
-2.6889917850494385,-0.35832804441452026,-1.7833844423294067,2023-05-16T16:01:04.575627Z,1684252864575
-2.651707410812378,-0.021704746410250664,-1.935717225074768,2023-05-16T16:01:04.586684Z,1684252864586
-2.621880054473877,0.5194491744041443,-2.05289626121521,2023-05-16T16:01:04.604785Z,1684252864604
-2.516418933868408,0.7633945345878601,-2.048635244369507,2023-05-16T16:01:04.624812Z,1684252864624
-2.4556989669799805,0.7463503479957581,-1.958087682723999,2023-05-16T16:01:04.644943Z,1684252864644
-2.2724735736846924,0.8677904009819031,-2.0411782264709473,2023-05-16T16:01:04.665048Z,1684252864664
-2.2074925899505615,1.1809779405593872,-1.9932414293289185,2023-05-16T16:01:04.686358Z,1684252864686
-2.1233367919921875,0.9423588514328003,-1.6651402711868286,2023-05-16T16:01:04.705558Z,1684252864705
-2.0445072650909424,0.6952176690101624,-1.3136032819747925,2023-05-16T16:01:04.724860Z,1684252864724
-1.895370364189148,0.6110618710517883,-1.028112530708313,2023-05-16T16:01:04.745305Z,1684252864745
-1.62692391872406,0.5205144286155701,-0.8246471881866455,2023-05-16T16:01:04.765110Z,1684252864765
-1.4628733396530151,0.43103229999542236,-0.6819018721580505,2023-05-16T16:01:04.786376Z,1684252864786
-1.359542727470398,0.051798444241285324,-0.5114597082138062,2023-05-16T16:01:04.805715Z,1684252864805
-1.0346373319625854,-0.34447962045669556,-0.4432828426361084,2023-05-16T16:01:04.826421Z,1684252864826
-0.5701823830604553,-0.47124600410461426,-0.5253081321716309,2023-05-16T16:01:04.846360Z,1684252864846
-0.07590003311634064,-0.5063996911048889,-0.49335023760795593,2023-05-16T16:01:04.865301Z,1684252864865
0.34381383657455444,-0.8600672483444214,0.186287984251976,2023-05-16T16:01:04.885139Z,1684252864885
0.72304767370224,-0.6800376772880554,0.9713872671127319,2023-05-16T16:01:04.906539Z,1684252864906
1.1012163162231445,-0.09414267539978027,1.5082801580429077,2023-05-16T16:01:04.925827Z,1684252864925
1.7670060396194458,-0.07070687413215637,1.9226677417755127,2023-05-16T16:01:04.945715Z,1684252864945
2.4658191204071045,-0.5063996911048889,2.317880630493164,2023-05-16T16:01:04.970432Z,1684252864970
3.1891329288482666,-1.1988210678100586,2.898449182510376,2023-05-16T16:01:04.985700Z,1684252864985
4.143609046936035,-2.0765984058380127,3.747464418411255,2023-05-16T16:01:05.005385Z,1684252865005
5.209938049316406,-3.0012471675872803,4.529367923736572,2023-05-16T16:01:05.025409Z,1684252865025
5.877858638763428,-3.071554660797119,4.873447895050049,2023-05-16T16:01:05.047372Z,1684252865047
6.590519905090332,-3.727756977081299,4.828706741333008,2023-05-16T16:01:05.070267Z,1684252865070
7.404381275177002,-4.3488054275512695,4.708332061767578,2023-05-16T16:01:05.086329Z,1684252865086
8.332225799560547,-3.8396096229553223,4.377035140991211,2023-05-16T16:01:05.106063Z,1684252865105
8.93942642211914,-2.223604679107666,3.900862216949463,2023-05-16T16:01:05.127045Z,1684252865127
9.259005546569824,-1.8113477230072021,3.9264285564422607,2023-05-16T16:01:05.149114Z,1684252865149
9.148218154907227,-0.8099998235702515,3.334141969680786,2023-05-16T16:01:05.182506Z,1684252865182
8.877640724182129,0.9412935972213745,3.046520948410034,2023-05-16T16:01:05.185869Z,1684252865185
8.367379188537598,2.037449836730957,3.0933923721313477,2023-05-16T16:01:05.209691Z,1684252865209
7.716503620147705,2.6691513061523438,2.9889965057373047,2023-05-16T16:01:05.226281Z,1684252865226
7.034734725952148,2.8939218521118164,2.9410598278045654,2023-05-16T16:01:05.247519Z,1684252865247
6.399837493896484,3.0132312774658203,2.884600877761841,2023-05-16T16:01:05.289956Z,1684252865289
5.846965789794922,2.996187210083008,2.783400774002075,2023-05-16T16:01:05.291440Z,1684252865291
5.290898323059082,3.158107280731201,2.502171039581299,2023-05-16T16:01:05.307158Z,1684252865307
4.711394786834717,3.2752861976623535,2.3359899520874023,2023-05-16T16:01:05.328101Z,1684252865328
4.3002028465271,3.3754210472106934,2.0291941165924072,2023-05-16T16:01:05.345802Z,1684252865345
3.8549227714538574,3.377551555633545,1.946103572845459,2023-05-16T16:01:05.386976Z,1684252865386
3.3127036094665527,3.1165618896484375,1.8438382148742676,2023-05-16T16:01:05.388274Z,1684252865388
2.7875285148620605,2.791656494140625,1.6318507194519043,2023-05-16T16:01:05.408383Z,1684252865408
2.323073625564575,2.4070963859558105,1.5178675651550293,2023-05-16T16:01:05.427394Z,1684252865427
1.7925723791122437,2.0065572261810303,1.4923012256622314,2023-05-16T16:01:05.445968Z,1684252865445
1.2109384536743164,2.003361463546753,1.313336968421936,2023-05-16T16:01:05.485628Z,1684252865485
0.8178561329841614,2.3485069274902344,0.987366259098053,2023-05-16T16:01:05.486909Z,1684252865486
0.6857634782791138,2.4284017086029053,0.8307724595069885,2023-05-16T16:01:05.505955Z,1684252865505
0.3842938542366028,2.0747342109680176,0.6496776342391968,2023-05-16T16:01:05.528377Z,1684252865528
-0.017310533672571182,1.4590116739273071,0.4174501895904541,2023-05-16T16:01:05.547837Z,1684252865547
-0.2996053993701935,0.7910913825035095,0.10532794147729874,2023-05-16T16:01:05.583199Z,1684252865583
-0.5819002389907837,0.7633945345878601,-0.24407853186130524,2023-05-16T16:01:05.587134Z,1684252865587
-0.8258456587791443,0.8145272135734558,-0.3825628161430359,2023-05-16T16:01:05.608450Z,1684252865608
-1.0080057382583618,0.7090660929679871,-0.44008705019950867,2023-05-16T16:01:05.627676Z,1684252865627
-1.1358373165130615,0.6472808122634888,-0.566853404045105,2023-05-16T16:01:05.648611Z,1684252865648
-1.225319504737854,0.4992091655731201,-0.809733510017395,2023-05-16T16:01:05.683504Z,1684252865683
-1.2700605392456055,0.15725953876972198,-1.0462220907211304,2023-05-16T16:01:05.686960Z,1684252865686
-1.299888014793396,-0.2486059069633484,-1.321060061454773,2023-05-16T16:01:05.708314Z,1684252865708
-1.3946964740753174,-0.4701807498931885,-1.6672707796096802,2023-05-16T16:01:05.726644Z,1684252865726
-1.5544859170913696,-0.6203829050064087,-2.0156118869781494,2023-05-16T16:01:05.747731Z,1684252865747
-1.6801871061325073,-0.7130608558654785,-2.369279384613037,2023-05-16T16:01:05.782159Z,1684252865781
-1.6599470376968384,-0.6704503297805786,-2.572744846343994,2023-05-16T16:01:05.788428Z,1684252865788
-1.6556860208511353,-0.3572627902030945,-2.7037723064422607,2023-05-16T16:01:05.806172Z,1684252865806
-1.7323850393295288,-0.2677806615829468,-2.6462481021881104,2023-05-16T16:01:05.828178Z,1684252865828
-1.694035530090332,-0.4893554747104645,-2.7485134601593018,2023-05-16T16:01:05.846914Z,1684252865846
-1.664208173751831,-0.5660544633865356,-3.2161641120910645,2023-05-16T16:01:05.882566Z,1684252865882
-1.6514250040054321,-0.9037430286407471,-3.2310776710510254,2023-05-16T16:01:05.887713Z,1684252865887
-1.6226627826690674,-0.6800376772880554,-3.147987127304077,2023-05-16T16:01:05.911191Z,1684252865911
-1.645033359527588,-0.8089345693588257,-2.9285428524017334,2023-05-16T16:01:05.927720Z,1684252865927
-1.66953444480896,-1.2542147636413574,-2.871018648147583,2023-05-16T16:01:05.948662Z,1684252865948
-1.6088143587112427,-1.6611454486846924,-3.238534688949585,2023-05-16T16:01:05.976732Z,1684252865976
-1.4927006959915161,-2.0584888458251953,-3.566635847091675,2023-05-16T16:01:05.991117Z,1684252865991
-1.5374417304992676,-1.7580845355987549,-3.5229599475860596,2023-05-16T16:01:06.007064Z,1684252866006
-1.6705996990203857,-1.4630064964294434,-3.306711435317993,2023-05-16T16:01:06.029086Z,1684252866029
-1.7078839540481567,-1.6494275331497192,-3.173553466796875,2023-05-16T16:01:06.046730Z,1684252866046
-1.8026924133300781,-1.8880466222763062,-3.332277774810791,2023-05-16T16:01:06.076549Z,1684252866076
-1.9134798049926758,-2.2161478996276855,-3.361039876937866,2023-05-16T16:01:06.090028Z,1684252866089
-2.0540945529937744,-2.4334616661071777,-3.2545135021209717,2023-05-16T16:01:06.108879Z,1684252866108
-2.1627514362335205,-2.581533193588257,-3.2747535705566406,2023-05-16T16:01:06.127254Z,1684252866126
-2.160620927810669,-2.2001688480377197,-3.4143030643463135,2023-05-16T16:01:06.146760Z,1684252866146
-2.0977704524993896,-1.310673713684082,-3.3589093685150146,2023-05-16T16:01:06.176348Z,1684252866176
-2.10522723197937,-0.9687241315841675,-3.054244041442871,2023-05-16T16:01:06.188147Z,1684252866188
-2.1094882488250732,-1.1998863220214844,-3.0510482788085938,2023-05-16T16:01:06.206913Z,1684252866206
-2.135054588317871,-1.6664718389511108,-3.2992546558380127,2023-05-16T16:01:06.229051Z,1684252866228
-2.2266674041748047,-1.3490232229232788,-3.5186989307403564,2023-05-16T16:01:06.250022Z,1684252866249
-2.377934694290161,-1.2350400686264038,-3.10963773727417,2023-05-16T16:01:06.282002Z,1684252866281
-2.5110926628112793,-1.2382358312606812,-2.706968069076538,2023-05-16T16:01:06.288081Z,1684252866288
-2.677273750305176,-1.5684674978256226,-2.553570032119751,2023-05-16T16:01:06.312155Z,1684252866312
-2.840259075164795,-1.8411750793457031,-2.569549083709717,2023-05-16T16:01:06.326842Z,1684252866326
-3.003244638442993,-0.9889641404151917,-2.6696839332580566,2023-05-16T16:01:06.347432Z,1684252866347
-3.0703561305999756,-0.6619281768798828,-2.306428909301758,2023-05-16T16:01:06.382851Z,1684252866382
-3.1790130138397217,-0.6693850159645081,-2.117877244949341,2023-05-16T16:01:06.386960Z,1684252866386
-3.3047142028808594,-1.0369009971618652,-2.022003650665283,2023-05-16T16:01:06.407412Z,1684252866407
-3.45491623878479,-0.9900293946266174,-1.9985677003860474,2023-05-16T16:01:06.427275Z,1684252866427
-3.6029880046844482,-0.5149217844009399,-1.8409087657928467,2023-05-16T16:01:06.448886Z,1684252866448
-3.6210973262786865,-0.3412838280200958,-1.6129423379898071,2023-05-16T16:01:06.479846Z,1684252866479
-3.6850132942199707,-0.15273217856884003,-1.5255906581878662,2023-05-16T16:01:06.491789Z,1684252866491
-3.66264271736145,-0.06751108169555664,-1.4009548425674438,2023-05-16T16:01:06.507192Z,1684252866507
-3.5230932235717773,0.23502379655838013,-1.350887417793274,2023-05-16T16:01:06.527112Z,1684252866527
-3.351585626602173,0.5844302773475647,-1.388171672821045,2023-05-16T16:01:06.547571Z,1684252866547
-3.1545119285583496,0.3032006621360779,-1.4137380123138428,2023-05-16T16:01:06.574864Z,1684252866574
-2.935067653656006,-0.3008038103580475,-1.4904370307922363,2023-05-16T16:01:06.592197Z,1684252866592
-2.74118971824646,-0.28908592462539673,-1.6747275590896606,2023-05-16T16:01:06.607780Z,1684252866607
-2.5292022228240967,0.08375635743141174,-1.6832497119903564,2023-05-16T16:01:06.627557Z,1684252866627
-2.1989705562591553,0.37563860416412354,-1.3668663501739502,2023-05-16T16:01:06.649257Z,1684252866649
-1.8346502780914307,0.22543641924858093,-0.7607313990592957,2023-05-16T16:01:06.681944Z,1684252866681
-1.5086796283721924,0.2786996066570282,-0.3996070325374603,2023-05-16T16:01:06.687741Z,1684252866687
-1.0815088748931885,0.35113751888275146,-0.3442133069038391,2023-05-16T16:01:06.712471Z,1684252866712
-0.6159886717796326,-0.03129211813211441,-0.23449115455150604,2023-05-16T16:01:06.729950Z,1684252866729
-0.12383689731359482,-0.45207124948501587,0.1394163817167282,2023-05-16T16:01:06.749494Z,1684252866749
0.6623276472091675,-1.0720547437667847,0.5676523447036743,2023-05-16T16:01:06.774906Z,1684252866774
1.5219954252243042,-1.24356210231781,0.7231808304786682,2023-05-16T16:01:06.787687Z,1684252866787
2.2943115234375,-0.832370400428772,1.0076062679290771,2023-05-16T16:01:06.809708Z,1684252866809
3.0165603160858154,-0.4925512671470642,1.6222633123397827,2023-05-16T16:01:06.827685Z,1684252866827
3.857053279876709,-0.803608238697052,2.1666131019592285,2023-05-16T16:01:06.850333Z,1684252866850
4.840291500091553,-1.804956078529358,2.5149543285369873,2023-05-16T16:01:06.882881Z,1684252866882
5.846965789794922,-2.4206783771514893,2.8750133514404297,2023-05-16T16:01:06.890806Z,1684252866890
6.75883150100708,-2.3397183418273926,3.309640884399414,2023-05-16T16:01:06.913459Z,1684252866913
7.686676025390625,-2.3365225791931152,3.58341383934021,2023-05-16T16:01:06.929319Z,1684252866929
8.547409057617188,-3.15144944190979,3.4374725818634033,2023-05-16T16:01:06.947732Z,1684252866947
9.164196968078613,-2.8158912658691406,2.8654260635375977,2023-05-16T16:01:06.977062Z,1684252866976
9.419859886169434,-0.7333008646965027,2.2912490367889404,2023-05-16T16:01:06.995237Z,1684252866995
9.554082870483398,-0.08135951310396194,2.2209415435791016,2023-05-16T16:01:07.009305Z,1684252867009
